MeO	HMIM	NTF2	393.15	0.97	622.8
MeO	HMIM	NTF2	393.15	0.9728	625.1
MeO	HMIM	NTF2	393.15	1	641.3
MeO	HMIM	NTF2	403.15	0.0342	5.214
MeO	HMIM	NTF2	403.15	0.0812	9.527
MeO	HMIM	NTF2	403.15	0.1175	13.681
MeO	HMIM	NTF2	403.15	0.1823	23.05
MeO	HMIM	NTF2	403.15	0.2684	36.716
MeO	HMIM	NTF2	403.15	0.3342	55.113
MeO	HMIM	NTF2	403.15	0.3733	67.484
MeO	HMIM	NTF2	403.15	0.3938	76.73
MeO	HMIM	NTF2	403.15	0.4394	100.6
MeO	HMIM	NTF2	403.15	0.4785	130.2
MeO	HMIM	NTF2	403.15	0.55	197.4
MeO	HMIM	NTF2	403.15	0.6246	284.1
MeO	HMIM	NTF2	403.15	0.6845	366.3
MeO	HMIM	NTF2	403.15	0.7367	446.3
MeO	HMIM	NTF2	403.15	0.7502	467.6
MeO	HMIM	NTF2	403.15	0.7996	548.7
MeO	HMIM	NTF2	403.15	0.8445	624.1
MeO	HMIM	NTF2	403.15	0.8703	667.2
MeO	HMIM	NTF2	403.15	0.8803	683
MeO	HMIM	NTF2	403.15	0.9245	753.6
MeO	HMIM	NTF2	403.15	0.9521	794.1
MeO	HMIM	NTF2	403.15	0.97	816
MeO	HMIM	NTF2	403.15	0.9728	819.2
MeO	HMIM	NTF2	403.15	1	841.8
MeO	HMIM	NTF2	413.15	0.0342	6.138
MeO	HMIM	NTF2	413.15	0.0812	11.292
MeO	HMIM	NTF2	413.15	0.1175	16.147
MeO	HMIM	NTF2	413.15	0.1823	27.052
MeO	HMIM	NTF2	413.15	0.2684	42.58
MeO	HMIM	NTF2	413.15	0.3342	64.762
MeO	HMIM	NTF2	413.15	0.3733	80.315
MeO	HMIM	NTF2	413.15	0.3938	91.557
MeO	HMIM	NTF2	413.15	0.4394	121.7
MeO	HMIM	NTF2	413.15	0.4785	160.2
MeO	HMIM	NTF2	413.15	0.55	246.5
MeO	HMIM	NTF2	413.15	0.6246	358.7
MeO	HMIM	NTF2	413.15	0.6845	464.6
MeO	HMIM	NTF2	413.15	0.7367	567.3
MeO	HMIM	NTF2	413.15	0.7502	595.4
MeO	HMIM	NTF2	413.15	0.7996	701.2
MeO	HMIM	NTF2	413.15	0.8445	799.6
MeO	HMIM	NTF2	413.15	0.8703	854.5
MeO	HMIM	NTF2	413.15	0.8803	876.3
MeO	HMIM	NTF2	413.15	0.9245	969.1
MeO	HMIM	NTF2	413.15	0.9521	1023.8
MeO	HMIM	NTF2	413.15	0.97	1052.9
MeO	HMIM	NTF2	413.15	0.9728	1057.7
MeO	HMIM	NTF2	413.15	1	1089.2
